name,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,postalCode
Mercedes_Benz_Viano_2.2_CDI_DPF_kompakt_4Matic_Automatik_T...,29950,bus,2012,automatik,163,viano,60000,diesel,mercedes_benz,nein,8527
Opel_Corsa_Eco,699,kleinwagen,1995,manuell,45,corsa,150000,benzin,opel,nein,55120
Ford_Galaxy__Polizeiauto,1500,bus,2000,manuell,145,galaxy,150000,benzin,ford,nein,51515
Bastlerfahrzeug,400,limousine,2000,manuell,75,andere,150000,benzin,hyundai,ja,55566
A3_Sportback_2.0_TDI_S_line_Sport_paket,4200,kombi,2008,,0,a3,150000,diesel,audi,,53902
Mercedes_Benz_207_D_VOLL_FAHRBEREIT,999,kombi,1978,manuell,72,sprinter,150000,diesel,mercedes_benz,nein,50668
Peugeot_307_CC_110_JBL,7200,cabrio,2008,manuell,109,3_reihe,80000,benzin,peugeot,nein,48282
Audi_A3_2.0_FSI,5999,,2016,manuell,150,a3,150000,benzin,audi,,73642
Opel_Astra_2.2_16V_Coupe,1850,coupe,2003,manuell,147,astra,150000,benzin,opel,nein,73230
Mercedes_Benz_C_280_Elegance,1300,limousine,1995,automatik,193,c_klasse,150000,benzin,mercedes_benz,nein,27749
Opel_Vivaro_2.5_CDTI_L2H1,5999,bus,2004,manuell,135,vivaro,150000,diesel,opel,nein,49434
Ford_Mondeo_TDCI_Giha_Kombi,1500,kombi,2002,manuell,130,mondeo,150000,diesel,ford,nein,99427
Opel_Corsa_C_1.2_16V,2300,kleinwagen,2003,manuell,75,corsa,80000,,opel,,44649
Mercedes_Benz_E_220_D_original_48164km,2990,limousine,1996,manuell,95,e_klasse,50000,diesel,mercedes_benz,nein,52511
Volkswagen_Golf_1.6_Comfortline,1600,limousine,1999,manuell,101,golf,150000,benzin,volkswagen,nein,66352
BMW_X5_3.0_d,10900,limousine,2004,automatik,218,x_reihe,150000,diesel,bmw,nein,67663
Renault_Megane_1.6_Grandtour_Avantage,4450,kombi,2007,manuell,111,megane,70000,benzin,renault,nein,47057
Ford_Fiesta_Finanzierungsuebernahme,12400,limousine,2014,manuell,82,fiesta,20000,benzin,ford,,94034
Porsche_Boxster_S,44950,cabrio,2011,manuell,310,boxster,50000,benzin,porsche,nein,50226
Nissan_PIXO_acenta_1.0_Klimaautomatik_HU/TÜV_neu,2999,kleinwagen,2009,manuell,68,andere,125000,benzin,nissan,,23996
Ford_Ka_zu_verkaufen,350,kleinwagen,2002,manuell,60,ka,150000,benzin,ford,,45899
diesel_polo_mit_neuem_tuev,1350,kleinwagen,1999,manuell,0,polo,150000,diesel,volkswagen,nein,12355
Audi_A6_Avant_2.5_TDI,8000,kombi,1999,manuell,150,a6,150000,diesel,audi,nein,1744
Volkswagen_Passat__Highline_Full_Option,11200,kombi,2011,manuell,140,passat,150000,diesel,volkswagen,nein,69469
Seat_Ibiza_1.2_12V,1400,kleinwagen,2004,,0,ibiza,150000,benzin,seat,nein,66709
Opel_Tigra_Bj.1997_EcoTec_Motorik_204Tsd/km_ohne_TÜV,400,,2000,,106,,150000,benzin,opel,ja,45127
Golf_Cabriolet_1.9_TDI_Bon_Jovi_Roadster,2800,cabrio,1996,manuell,90,golf,150000,diesel,volkswagen,nein,41065
BMW_330xi_M_Paket_Vollleder_uvm.,3800,kombi,2000,manuell,231,3er,150000,benzin,bmw,nein,86505
Audi_A4_Avant_1.9_TDI,999,kombi,1998,manuell,110,a4,150000,diesel,audi,nein,56564
Volkswagen_Golf_1.9_TDI_Sport_Sitzheizung*Klima,4500,limousine,2007,manuell,105,golf,150000,diesel,volkswagen,nein,79211
Seat_Ibiza_1.4_MPI_Vivo,750,kleinwagen,1996,manuell,60,ibiza,150000,benzin,seat,nein,31867
Audi_A4_2.5_TDI_quattro_S_line,5999,limousine,2003,manuell,179,a4,150000,diesel,audi,nein,56332
Alfa_Brera_2_4_jdt_200_ps,7299,coupe,2006,manuell,200,andere,150000,diesel,alfa_romeo,nein,75175
Volkswagen_Touareg_3.0_V6_TDI_DPF_Automatik_Individual,6000,suv,2005,automatik,224,touareg,150000,diesel,volkswagen,ja,93413
Opel_Corsa_*_TÜV_bis_02.2017_*_Voll_Fahrbereit,490,kleinwagen,1996,manuell,45,corsa,125000,benzin,opel,,59192
Peugeot_206_cobrio,2199,cabrio,2002,manuell,109,3_reihe,150000,lpg,peugeot,nein,37434
Golf_2_CL_=guter_Zustand=_NICHTRAUCHER,500,kleinwagen,1991,manuell,70,golf,150000,benzin,volkswagen,ja,6130
Audi_A3_1.4_TFSI_Sportback_Ambition,11400,kombi,2010,manuell,125,a3,70000,benzin,audi,nein,8496
Volkswagen_Golf_2.0_TDI_DPF_DSG,15990,limousine,2011,automatik,170,golf,150000,diesel,volkswagen,nein,60385
VW_Caddy_TDI,1750,kombi,1999,manuell,90,caddy,150000,diesel,volkswagen,nein,38557
Porsche_911_Carrera_Targa,49000,cabrio,1986,manuell,207,911,125000,benzin,porsche,nein,76857
Opel_Astra_G_Tuev_04/18!_Leder!_AHK_Klima_1.6_16v_gepflegt,1390,coupe,1999,manuell,101,astra,150000,benzin,opel,nein,19067
Verjaufe_chevrolet_captiva_7_plaetze,8600,suv,2008,automatik,150,captiva,5000,diesel,chevrolet,nein,33602
Audi_A6_3.0_TFSI_quattro_tiptronic,12499,limousine,2008,automatik,290,a6,150000,benzin,audi,nein,34292
Renault_Kangoo_4x4_1.9_dCI_5_Sitzer_EFH_Klima_AHK_Euro_3,1999,bus,2002,manuell,80,kangoo,150000,diesel,renault,nein,65933
Ford_Transit_Klima,3999,bus,2009,manuell,110,transit,150000,diesel,ford,nein,12059
Ford_Focus_1.6___TÜV_Neu__18_Zoll__Kenwood_Anlage,4800,limousine,2006,manuell,101,focus,125000,benzin,ford,nein,98574
Kuga_2.0_TDCi_4x4_Titanium_AHK_1_Hand,8700,suv,2008,manuell,136,kuga,60000,diesel,ford,nein,10115
Nissan_Almera_1.5_dCi__Dieselpumpe_defekt!_,600,limousine,2004,manuell,82,almera,150000,diesel,nissan,ja,13469
Mazda_6_Kombi_2.3Liter,1055,,2005,,0,6_reihe,150000,benzin,mazda,,29525
BMW_330D_DPF_Aut__Xenon__Navi__8_fach_bereift_Alu,13950,limousine,2006,automatik,231,3er,150000,diesel,bmw,nein,88299
Renault_Laguna_Grandtour_1.8,1200,kombi,2003,manuell,120,laguna,150000,benzin,renault,nein,92676
Mercedes_Benz_ML_320_CDI_4Matic_7G_TRONIC,15300,suv,2006,automatik,224,m_klasse,150000,diesel,mercedes_benz,nein,79114
Hyundai_Tucson_Style_!!Limitiert_nur_500_Stueck!!,8000,suv,2008,manuell,141,tucson,70000,benzin,hyundai,nein,29525
Skoda_Octavia_1.9_TDI_DPF,4500,limousine,2006,manuell,105,octavia,150000,diesel,skoda,nein,59192
BMW_E320,500,limousine,1992,automatik,150,andere,125000,benzin,bmw,ja,90453
BMW_320_Ci,6999,cabrio,2001,manuell,170,3er,150000,benzin,bmw,nein,14612
Dacia_Logan_1.4_MPI_Ambiance_Servo_Klimaanlage,2800,limousine,2006,manuell,75,logan,50000,benzin,dacia,nein,13583
Mercedes_Benz_CLK__AUTOMATIK_NAVIGATIONSSYSTEM_AVANTGARDE,8399,cabrio,2004,automatik,163,clk,150000,benzin,mercedes_benz,nein,83512
Volkswagen_Caddy,3400,suv,1992,manuell,54,caddy,150000,diesel,volkswagen,nein,19322
Audi_A1_1.2_TFSI_Ambition,11890,kleinwagen,2011,manuell,86,a1,70000,benzin,audi,nein,63067
Volkswagen_Golf_Plus_1.4_Trendline,5300,bus,2009,manuell,80,golf,150000,benzin,volkswagen,ja,44319
BMW_F10_535i_Modell_2011,21900,limousine,2011,manuell,306,5er,150000,,bmw,nein,40227
Mazda_3er_1997,150,kleinwagen,1997,,0,,150000,benzin,mazda,,32545
Lancia_Musa,5100,kombi,2009,manuell,95,musa,70000,benzin,lancia,,23684
Volkswagen_Golf_GTI_Pirelli_W65,16500,coupe,1983,manuell,111,golf,150000,benzin,volkswagen,nein,86977
Wer_kann_helfen,0,kombi,1998,manuell,101,astra,150000,benzin,opel,,26188
Ford_Focus_Turnier___Automatic___behindertengerecht,6500,,2017,automatik,101,focus,70000,,ford,nein,93333
Ford_Mondeo_2.0_Turnier_TDCi_Viva_X,1200,kombi,2004,manuell,131,mondeo,150000,diesel,ford,nein,79423
Citroën_Berlingo_Multispace_1.6i_Chrono,1100,kombi,2001,manuell,109,berlingo,150000,benzin,citroen,ja,56237
VW_Passat_1_9_TDI,1299,,2016,manuell,115,passat,150000,diesel,volkswagen,ja,25421
BMW_320i_LEDER_TEMPOMAT_TÜV&KD_NEU_WR+SR/ALU_SITZHEIZUNG,5500,limousine,2003,manuell,170,3er,150000,benzin,bmw,nein,90451
Opel_Zafira_1.6,2999,bus,2004,manuell,101,zafira,150000,benzin,opel,nein,51375
Dacia_Duster_4x2_Prestige_SCHNÄPPCHEN!!,7800,suv,2011,manuell,107,duster,100000,diesel,dacia,nein,50170
BMW_530d_Touring,9800,kombi,2006,manuell,231,5er,150000,diesel,bmw,nein,34497
Fiat_Punto_1.2,599,kleinwagen,2001,manuell,60,punto,150000,benzin,fiat,nein,66640
Bmw_x3__2_Liter_Diesel,11500,suv,2005,manuell,150,x_reihe,125000,diesel,bmw,nein,67655
BMW_325_Ci,12000,coupe,2004,manuell,192,3er,150000,benzin,bmw,nein,22043
Dacia_Duster_dCi_110_FAP_4x2_Laureate,13500,suv,2014,manuell,109,duster,20000,diesel,dacia,nein,55246
BMW_525d_Touring,16000,kombi,2008,manuell,197,5er,90000,diesel,bmw,nein,85375
BMW_320_i_touring,2500,kombi,1996,manuell,150,3er,150000,benzin,bmw,,58507
Clio_2_muss_weg,200,,2016,manuell,54,clio,150000,,renault,,53894
Skoda_Yeti_1.6_TDI_GreenLine,11300,suv,2011,manuell,105,yeti,20000,diesel,skoda,nein,99092
VW_Transporter_T5_Klima_8_Sitzer,8499,,2017,manuell,102,transporter,150000,diesel,volkswagen,,51149
Audi_A3_1.4_TFSI,9490,limousine,2009,manuell,125,a3,100000,benzin,audi,nein,13125
OPEL_ASTRA_TWIN_TOP_CABRIO_MIT_NAVIGATIONSSYTEM,7750,cabrio,2007,manuell,116,astra,50000,benzin,opel,nein,22529
Audi_A6_2.4,3600,limousine,2001,,170,a6,150000,benzin,audi,nein,75015
Opel_Corsa,750,kleinwagen,1999,manuell,65,corsa,150000,benzin,opel,nein,91126
Polo_6n2,1,,2000,,0,polo,5000,,volkswagen,,91257
Volkswagen_Sharan_1.9_TDI_Trendline_Xenon_Klimaauto_7_Sitze,3450,bus,2002,manuell,116,sharan,150000,diesel,volkswagen,nein,51377
VW_Passat_3Bg__3B6_Variant_1_9_TDI,2999,kombi,2003,manuell,131,passat,150000,diesel,volkswagen,ja,14656
verkaufe_hir_ein_schoenen_Polo_Kombi_6kv_TÜV_12/17,1400,kombi,1998,manuell,60,polo,150000,benzin,volkswagen,nein,14778
Volkswagen_Golf_1.6_FSI_Comfortline,5650,limousine,2005,manuell,116,golf,125000,benzin,volkswagen,nein,22880
Renault_Twingo_Tuev_bis_2017,999,kleinwagen,2000,,58,,100000,benzin,renault,,66606
Mercedes_Benz_190_E_1.8_LPG_Automatik_EFH,1999,limousine,1990,automatik,109,andere,150000,lpg,mercedes_benz,nein,42857
BMW_118d_DPF_Limited_Sport_Edition,8000,limousine,2007,manuell,143,1er,150000,diesel,bmw,nein,23843
Audi_Q5_2.0_TDI_quattro_Stronic,30500,limousine,2012,automatik,170,q5,100000,diesel,audi,nein,93047
E46_328_M3_Komplett_Umbau__No_E36__E39_E38_E90_,7399,coupe,2000,manuell,193,,150000,,bmw,nein,44575
VW_GOLF_IV_75PS__gepflegt,500,limousine,1999,manuell,75,golf,150000,benzin,volkswagen,ja,39606
BMW_320i_Cabrio,16500,cabrio,2009,manuell,170,3er,125000,benzin,bmw,nein,70794
Renault_Twingo_1_2_Mit_Elektrische_Fensterheber__Klimaanlage__Se,500,limousine,1999,manuell,60,twingo,150000,benzin,renault,nein,51103
Dacia_Sandero_mit_TÜV_bis_02_2018_Zu_verkaufen,2000,limousine,2009,manuell,75,sandero,150000,benzin,dacia,nein,26817
BMW_325i,4500,limousine,2001,manuell,192,3er,150000,benzin,bmw,nein,83301
Renault_Megane3_Coupe_mit_Lederausstattung,7490,coupe,2009,manuell,180,megane,150000,benzin,renault,,41516
Mercedes_Benz_W124_200_E_aus_erster_Hand_135000_km,1200,limousine,1989,manuell,0,e_klasse,150000,benzin,mercedes_benz,,42651
VW_Golf_3_Cabrio_1_8_l_90_PS,1500,cabrio,1996,manuell,90,golf,150000,benzin,volkswagen,nein,17109
Opel_Corsa_C_1.0_Benzin_52.000km_TÜV_12/17_8Fach_Bereift,3500,kleinwagen,2004,manuell,60,corsa,60000,benzin,opel,nein,21706
Opel_Vectra_Kombi,0,,2000,,116,vectra,150000,,opel,ja,92271
Porsche_Boxster,10986,cabrio,2000,automatik,220,boxster,150000,benzin,porsche,nein,29456
Passat_2.0_TDI_Blue_Motion,15000,kombi,2011,manuell,140,passat,125000,diesel,volkswagen,,23570
Ford_Mondeo_TÜV_1216,1899,limousine,2002,automatik,155,mondeo,150000,benzin,ford,nein,79114
BMW_325i,4100,limousine,2002,manuell,192,3er,150000,lpg,bmw,nein,48329
TOP_ZUSTAND_BMW_530D,8500,limousine,2004,automatik,220,5er,150000,diesel,bmw,,65795
Audi_A4_allroad_quattro_2.0_TDI_DPF_S_tronic,37900,kombi,2014,automatik,177,a4,20000,diesel,audi,nein,85055
Peugeot_207_CC,8400,cabrio,2008,manuell,150,2_reihe,60000,benzin,peugeot,nein,56743
Mercedes_Benz_190_D,2850,limousine,1987,manuell,72,andere,150000,diesel,mercedes_benz,nein,33330
Renault_megane_1.4_16v,999,kleinwagen,2000,manuell,0,,125000,benzin,renault,,39221
Volkswagen_Passat_Variant_2.0_TDI,5999,kombi,2005,manuell,140,passat,150000,diesel,volkswagen,nein,91056
Ford_Focus_TDCi,1800,limousine,2003,manuell,101,focus,150000,diesel,ford,nein,68519
Verkaufe_TOP_VW_Golf_V_Edition_1.4___59_kw__mit_Unfallschaden,3950,limousine,2009,,0,golf,80000,benzin,volkswagen,ja,65439
suzuki_sj_413_hochdach,1500,suv,1987,manuell,44,andere,125000,benzin,suzuki,nein,97522
Volkswagen_Golf_III,0,kleinwagen,1997,manuell,75,golf,150000,benzin,volkswagen,,23669
MINI_Mini_John_Cooper_Works_Coupe_Aut.,32000,kleinwagen,2015,automatik,231,cooper,20000,benzin,mini,nein,82166
Ford_Escort,250,kombi,1997,manuell,88,escort,150000,,ford,,85368
Audi_TT_Roadster_2.0_TFSI_S_Line_Navi_Bose_Tempomat,18900,cabrio,2010,manuell,200,tt,80000,benzin,audi,nein,41517
Audi_A3_Sportback,7499,limousine,2005,manuell,170,,20000,diesel,audi,nein,85625
Vw_polo_6n2,2200,,2016,manuell,50,,150000,benzin,volkswagen,nein,16230
VW__T4__2_5_TDI,6800,bus,1998,manuell,0,transporter,150000,diesel,volkswagen,nein,49152
Opel_Omega_2.0_CDTI_Kombi_131_PS_gruene_Plakette,2499,kombi,2005,automatik,131,,150000,diesel,opel,nein,45770
Volkswagen_Cabrio_2.0_GTI_Leder_Sitzheizung_el._Verdeck,1090,cabrio,1994,manuell,116,golf,150000,benzin,volkswagen,nein,86163
BMW_525_tds_touring,1990,kombi,2000,automatik,193,5er,150000,benzin,bmw,nein,12207
Audi_A3_2.0_TDI,3500,limousine,2003,manuell,140,a3,150000,diesel,audi,nein,47799
Volkswagen_Polo_1.4_TDI_Comfortline,2500,kleinwagen,2002,manuell,75,polo,150000,diesel,volkswagen,nein,58256
Mercedes_w210_e220,2999,limousine,2001,manuell,143,e_klasse,150000,diesel,mercedes_benz,nein,71032
Ford_Fiesta_Titanium__1._Hand_1_25l_Duratec__Weiss___82_PS__5_Gang,8500,limousine,2012,manuell,60,fiesta,30000,benzin,ford,nein,42285
BMW_120d_*163PS*,6300,,2018,manuell,163,,150000,diesel,bmw,nein,84048
Opel_Adam_1.2_Jam,9400,kleinwagen,2013,manuell,69,andere,20000,benzin,opel,nein,82194
Ford_Focus_Ambiente_TÜV_03.2018,990,limousine,1999,manuell,75,focus,150000,benzin,ford,nein,47269
Golf_IV_1.9_TDI___TÜV_11/16___viele_Extras,2250,coupe,1998,manuell,90,golf,150000,diesel,volkswagen,nein,38229
Golf_Variant_1.6_TDI_BlueMotion_Navi,9400,kombi,2010,,105,golf,125000,diesel,volkswagen,,89075
W_124_Mercedes_Benz_E_220_T__vom_Maerz_1996__TÜV_Mai_2016,2250,kombi,1996,automatik,150,e_klasse,150000,benzin,mercedes_benz,nein,85049
Mercedes_Benz_Sprinter_DOKA_MAXI_Plane&Sprigel_W903_4x4,16999,andere,2003,manuell,129,sprinter,150000,diesel,mercedes_benz,nein,87497
Volkswagen_Touran,5950,bus,2007,manuell,170,touran,150000,diesel,volkswagen,ja,58097
Mercedes_Benz_E_200_T_Kompressor_Automatik_Elegance,4650,kombi,2003,automatik,163,e_klasse,150000,benzin,mercedes_benz,nein,36219
AUDI_A6_QUATTRO_4_2_LT_MIT_PRINS_GAS.._2_JAHRE_TÜV_TAUSCH_MÖGLICH,13000,limousine,2004,automatik,334,a6,150000,lpg,audi,nein,44135
Nissan_X_Trail_2.2_dCi_Scheckh._DPF_Leder_Navi_AHK_Panoramadach,5499,suv,2004,manuell,136,x_trail,150000,diesel,nissan,nein,57562
Golf_3_ohne_TÜV,400,,2000,manuell,75,golf,125000,,volkswagen,,77855
Ford_Fution_1.4_Euro_4,2400,kleinwagen,2003,manuell,68,fusion,150000,diesel,ford,nein,45127
Sehr_schoenes_Garagen_Auto_volleder,16500,limousine,2011,manuell,204,5er,150000,benzin,bmw,nein,86485
Skoda_Octavia_2.0_TDI_DSG_Ambiente,5900,limousine,2006,automatik,140,octavia,150000,diesel,skoda,nein,52428
Golf_3_an_Bastler_oder_als_Ersatzteilspender,170,kleinwagen,1992,manuell,60,golf,150000,benzin,volkswagen,nein,29599
Mercedes_Benz_SLK_200_BE_7G_Automatic__1Jahr_Garantie_,25495,cabrio,2011,automatik,184,andere,60000,benzin,mercedes_benz,nein,44628
Mercedes_Benz_E_270_CDI_Avantgarde,7790,limousine,2003,manuell,177,e_klasse,150000,diesel,mercedes_benz,nein,63075
Volkswagen_Vento_Kupplung_neu_!_Originale_89.000km!_TÜV_5/17,1500,limousine,1998,manuell,75,andere,90000,benzin,volkswagen,nein,83543
Citroën_C5_2.0_Automatik_Exclusive,2399,limousine,2003,automatik,136,c5,100000,benzin,citroen,nein,68535
Audi_A6_4B_Erstzulassung_28.5.1997,1250,,2000,manuell,0,a6,150000,benzin,audi,,6567
BMW_530d_xDrive_Aut.,26000,limousine,2014,automatik,258,5er,50000,diesel,bmw,nein,68309
Mercedes_Benz_V_230_TD_Trend,1499,bus,1997,manuell,98,v_klasse,150000,diesel,mercedes_benz,nein,40227
Seat_Leon_1.8_TSI_Sport_1._Hand___Scheckheftgepflegt,11000,limousine,2010,manuell,160,leon,70000,benzin,seat,nein,83301
Renault_Megane_1.6_Coupe_Cabriolet_Aut._Dynamique,3850,cabrio,2004,automatik,113,megane,150000,benzin,renault,nein,76456
SUCHE_Auto_bis_4000€_Golf_V__Mercedes_C_Audi,0,,2005,,0,,150000,,sonstige_autos,,79199
Volkswagen_Golf_1.4_Bon_Jovi,500,limousine,1996,manuell,60,golf,150000,benzin,volkswagen,nein,71634
Polo_6n_Comfortline_TÜV_1/18,1100,kleinwagen,1997,manuell,60,polo,150000,benzin,volkswagen,ja,49170
Alfa_Romeo_147_Diesel_16v,690,limousine,2003,manuell,140,147,5000,diesel,alfa_romeo,,65520
Audi_A3_2_0_Tdi,4200,,2017,automatik,0,a3,150000,,audi,nein,53840
Toyota_Land_Cruiser_HDJ_80_Spezial,8500,suv,1993,automatik,160,andere,150000,diesel,toyota,nein,24975
Dacia_Sandero_1.2_16V_eco2_SUPER!!!,2100,kleinwagen,2009,manuell,75,sandero,150000,benzin,dacia,nein,65197
VW_Polo_Kombi_1.4_Benzin,990,kombi,2000,manuell,80,polo,150000,benzin,volkswagen,nein,59192
BMW_X3_xDrive20d_Aut.,25500,limousine,2010,automatik,184,x_reihe,100000,diesel,bmw,nein,7368
Mercedes_Benz_E220__W124__Reduzierter_Preis!!!,2150,limousine,1994,automatik,150,e_klasse,150000,benzin,mercedes_benz,,49509
Mercedes_Benz_E_220_T_CDI_Avantgarde_sehr_gepfegt!_Navi__Xenon,7299,kombi,2006,automatik,150,e_klasse,150000,diesel,mercedes_benz,nein,38364
BMW_318ti_compact,1000,limousine,1996,manuell,140,3er,150000,benzin,bmw,nein,63571
Audi_A3_2.0_TDI_DPF,7200,limousine,2006,automatik,170,a3,150000,diesel,audi,nein,50769
Golf_1_Diesel_Automatik,1100,kleinwagen,1982,automatik,54,golf,150000,diesel,volkswagen,ja,54536
A4_1.9_TDI_131_PS_LEDER,2000,kombi,2001,manuell,131,a4,150000,diesel,audi,nein,56340
Volkswagen_Lupo_1.0_Scheckheft_Motorschaden,500,kleinwagen,2002,manuell,50,lupo,150000,benzin,volkswagen,ja,79336
Bmw_316_Benzin,850,limousine,2000,manuell,0,3er,150000,benzin,bmw,nein,39112
Mitsubishi_Mitsubishi_Colt_CZ3_44.000_km,3999,kleinwagen,2008,manuell,95,colt,50000,benzin,mitsubishi,nein,97616
Mazda_5_2.0_CD_DPF_Exclusive,5400,bus,2007,manuell,143,5_reihe,150000,diesel,mazda,nein,44649
Volkswagen_Sharan,3900,bus,2002,manuell,116,sharan,150000,diesel,volkswagen,ja,90766
V_W__Passat_Variant_zu_verkaufen,5000,kombi,2005,manuell,130,passat,70000,benzin,volkswagen,,40627
Skoda_Octavia_Combi_1.6_Ambiente_TÜV_neu_Klima_AHK,5500,kombi,2007,manuell,102,octavia,150000,benzin,skoda,nein,26121
AUDI_S3_39tkm_Xenon_Leder_Bose_Allrad_a3_vw_Golf_gti_R_V_VI_VII,20700,limousine,2009,manuell,265,,40000,benzin,audi,nein,83512
Volkswagen_Golf_1.9_TDI_DPF,5700,limousine,2007,manuell,105,golf,150000,diesel,volkswagen,nein,50126
A8_3.0_TDI_DPF_quattro,6749,limousine,2009,automatik,232,a8,150000,diesel,audi,nein,46325
"Mercedes_E_220_CDI_Modell_2011_mit_""fast""_Vollausstattung",19399,limousine,2011,automatik,170,e_klasse,70000,diesel,mercedes_benz,,14467
Finanzierungsuebernahme_bis_11/17_VW_Polo_1.2_Sondermodell_Life,235,kleinwagen,2013,manuell,69,polo,40000,benzin,volkswagen,nein,8058
Lotus_Esprit_2.2_NA_HC,17000,coupe,1988,manuell,185,,90000,benzin,sonstige_autos,nein,63065
Audi_A6_2.5_TDI,2200,limousine,2000,manuell,150,a6,150000,diesel,audi,nein,55124
Volkswagen_Golf_1.2_TSI_DSG_Team,14000,limousine,2011,automatik,86,golf,60000,benzin,volkswagen,nein,80335
C_klasse_Avantgarde_Rentnerfahrzeug,8250,kombi,2003,automatik,143,c_klasse,125000,,mercedes_benz,nein,71101
BMW_320d_touring_Edition_Exclusive,4000,kombi,2003,manuell,150,3er,150000,diesel,bmw,nein,55270
Vw_Passat_2.0_tdi_140_ps,6890,kombi,2006,manuell,140,passat,150000,diesel,volkswagen,nein,51145
Peugeot_206_CC_110_Filou,2800,cabrio,2005,manuell,109,2_reihe,150000,benzin,peugeot,nein,92676
Ford_Ka__Bastlerfahrzeug_,350,kleinwagen,2005,manuell,60,ka,100000,benzin,ford,nein,3149
Ford_ka_mod.2006___60ps,275,,2016,manuell,60,ka,125000,benzin,ford,,90763
FORD_MONDEO2.0_Ghia_Nehme_aber_auch_Tausch_Angebote_entgegen.,0,kombi,2001,manuell,145,mondeo,150000,benzin,ford,nein,74392
Golf_5_TDI__1.9,3900,,2016,manuell,105,golf,150000,,volkswagen,nein,81737
Hyundai_Lantra_1.6i_GLS,1399,limousine,1999,automatik,114,andere,70000,benzin,hyundai,nein,30165
An_Bastler_zu_verkaufen_Reno_Espace_in_blau,500,bus,1997,manuell,0,,150000,benzin,renault,,47608
Opel_Vectra_1.8_GTS,4900,limousine,2006,manuell,140,vectra,150000,benzin,opel,nein,7356
ist_noch_angemeldt_und_motor_laeuft_Gut,400,,2016,manuell,60,ibiza,150000,benzin,seat,ja,59192
Golf_6_/_2hand_/,6500,,2009,manuell,110,golf,150000,diesel,volkswagen,,63867
Mercedes_Benz_A_180_CDI_Automatik_Avantgarde_DPF_PDC_Klima_SH,13900,limousine,2011,automatik,109,a_klasse,80000,diesel,mercedes_benz,nein,92339
BMW_218d_Active_Tourer_Luxury_Line,27500,bus,2014,manuell,150,andere,30000,diesel,bmw,nein,94253
BMW_M3_Coupe_Drivelogic,43300,coupe,2011,automatik,420,m_reihe,70000,benzin,bmw,nein,84375
Skoda_Fabia_1_4_Mpi,1590,kleinwagen,2000,manuell,68,fabia,150000,benzin,skoda,nein,51702
Bmw_325_tds,1299,kombi,1997,manuell,0,3er,150000,diesel,bmw,nein,78647
VW_Touran_1_9_TDI,6499,bus,2008,manuell,110,touran,150000,diesel,volkswagen,nein,39112
VW_Polo_6N_Tuev_neu,999,kleinwagen,1995,manuell,55,polo,150000,benzin,volkswagen,nein,88239
Seat_Ibiza_1.4_60ps_TÜV_06/16_guter_Zustand_fahrbereit,500,,2016,manuell,60,ibiza,5000,,seat,nein,54662
VW_Touran_1_9_TDI__7_Sitzer,6600,bus,2006,manuell,105,touran,150000,diesel,volkswagen,nein,56332
Renault_Clio_1.2_16V_Extreme_mit_WKR_und_Scheckheft,4000,kleinwagen,2008,manuell,75,clio,50000,benzin,renault,nein,67735
Volkswagen_Golf_1.4_TSI_DSG_Comfortline,9900,limousine,2009,automatik,122,golf,70000,benzin,volkswagen,nein,21335
Citroen_Cabrio,2900,,2005,manuell,74,andere,125000,,citroen,,17209
Volkswagen_Touran_2.0_TDI_DPF,6999,bus,2008,manuell,170,touran,150000,diesel,volkswagen,nein,26441
Golf_4_R32_Optik_AUDI_/_VW,1999,limousine,1999,manuell,75,golf,150000,benzin,volkswagen,nein,92542
Mercedes_Benz_SL_280_/_SLC_280_Oldtimer,8950,coupe,1982,automatik,185,sl,150000,benzin,mercedes_benz,nein,68782
VW_Golf_4_4motion_Limosine,1600,,2016,,125,golf,150000,benzin,volkswagen,,35460
Verkaufe_Vectra_b_Caravan__2_2_16V_mit_Motorschaden,180,kombi,2001,manuell,147,vectra,150000,benzin,opel,ja,1705
Ford_Mondeo,7999,limousine,2008,manuell,125,mondeo,125000,diesel,ford,nein,44145
VW_T2a__Bus__Modell_241__Schiebedach__Oldtimer,4800,,1980,,50,transporter,150000,,volkswagen,,99974
VW_LUPO_RAVE_1.0_Benziner__1_Hnad__178.165_KM,1250,kleinwagen,2004,manuell,50,lupo,150000,benzin,volkswagen,nein,13357
Opel_Corsa,1000,kleinwagen,2000,,73,corsa,150000,benzin,opel,nein,73033
